# l TT EE TE
2.209000000000000000e+03 1.372620229148848523e+02 6.057908577831098818e+00 -3.651032116298766006e+00
2.210000000000000000e+03 1.367819809548273611e+02 6.065532077380564324e+00 -3.697836161656006038e+00
2.211000000000000000e+03 1.363068909295472508e+02 6.072808259405672260e+00 -3.745481829884262481e+00
2.212000000000000000e+03 1.358374773712384922e+02 6.079733330763498422e+00 -3.793943367986444049e+00
2.213000000000000000e+03 1.353737234875279398e+02 6.086288543876902324e+00 -3.843180305195533109e+00
2.214000000000000000e+03 1.349156139928418554e+02 6.092492193974004877e+00 -3.893174586377939672e+00
2.215000000000000000e+03 1.344623922677038763e+02 6.098325334358201566e+00 -3.943893421791873966e+00
2.216000000000000000e+03 1.340155316911699686e+02 6.103783773619185560e+00 -3.995296706811016563e+00
2.217000000000000000e+03 1.335742786210682596e+02 6.108870646031029139e+00 -4.047366726570121642e+00
2.218000000000000000e+03 1.331386237226014373e+02 6.113581553591731499e+00 -4.100063576987587943e+00
2.219000000000000000e+03 1.327078162849794580e+02 6.117911993108796409e+00 -4.153362297529619163e+00
2.220000000000000000e+03 1.322833355464661054e+02 6.121864783283511358e+00 -4.207238005421547022e+00
2.221000000000000000e+03 1.318644336675308182e+02 6.125427778397027012e+00 -4.261658458119334192e+00
2.222000000000000000e+03 1.314511070527124446e+02 6.128603580455526334e+00 -4.316584044053209723e+00
2.223000000000000000e+03 1.310440963309591496e+02 6.131394681245954992e+00 -4.371997486706330704e+00
2.224000000000000000e+03 1.306419149945698734e+02 6.133788604408825229e+00 -4.427859265138619271e+00
2.225000000000000000e+03 1.302460492222463984e+02 6.135780189284727015e+00 -4.484152174674783886e+00
2.226000000000000000e+03 1.298550151757475533e+02 6.137379018088439331e+00 -4.540836747364560111e+00
2.227000000000000000e+03 1.294703016560687274e+02 6.138564844664940345e+00 -4.597888384286017427e+00
2.228000000000000000e+03 1.290911702335264977e+02 6.139347020188618664e+00 -4.655282489401979085e+00
2.229000000000000000e+03 1.287168837275308135e+02 6.139719922004529984e+00 -4.712979603436762588e+00
2.230000000000000000e+03 1.283489346859567775e+02 6.139677809323225155e+00 -4.770955107889950142e+00
2.231000000000000000e+03 1.279865883490535197e+02 6.139222250622886179e+00 -4.829176930649302868e+00
2.232000000000000000e+03 1.276298539635296549e+02 6.138354694414521973e+00 -4.887620393420996301e+00
2.233000000000000000e+03 1.272779990865765143e+02 6.137069040076492676e+00 -4.946253345840139204e+00
2.234000000000000000e+03 1.269325209002905410e+02 6.135381350515164200e+00 -5.005043584728086969e+00
2.235000000000000000e+03 1.265919463412254657e+02 6.133277853053493267e+00 -5.063958845110223095e+00
2.236000000000000000e+03 1.262577747558754879e+02 6.130774365658973046e+00 -5.122966791357952410e+00
2.237000000000000000e+03 1.259285351964594781e+02 6.127856869658192096e+00 -5.182049865169589431e+00
2.238000000000000000e+03 1.256049862429180450e+02 6.124540936150689951e+00 -5.241168135249873572e+00
2.239000000000000000e+03 1.252864018055762330e+02 6.120804870568074207e+00 -5.300296430655158098e+00
2.240000000000000000e+03 1.249742852791395933e+02 6.116671424341320495e+00 -5.359416904211135702e+00
2.241000000000000000e+03 1.246664268425553246e+02 6.112118654619107971e+00 -5.418489311064218050e+00
2.242000000000000000e+03 1.243643317906070394e+02 6.107154207801024803e+00 -5.477495570929542090e+00
2.243000000000000000e+03 1.240680206714491760e+02 6.101785606279259255e+00 -5.536395190338173400e+00
2.244000000000000000e+03 1.237767721057728352e+02 6.095997963644258277e+00 -5.595177253647419136e+00
2.245000000000000000e+03 1.234906084424793988e+02 6.089791126807379662e+00 -5.653800989013139322e+00
2.246000000000000000e+03 1.232095529107993315e+02 6.083179676487943333e+00 -5.712255188187445931e+00
2.247000000000000000e+03 1.229336296089756075e+02 6.076163214415255531e+00 -5.770498772936920595e+00
2.248000000000000000e+03 1.226628634944921714e+02 6.068733792397098092e+00 -5.828505358592405372e+00
2.249000000000000000e+03 1.223972803758351233e+02 6.060898198203081400e+00 -5.886263247726251535e+00
2.250000000000000000e+03 1.221369069057581527e+02 6.052655671459120867e+00 -5.943730853957640115e+00
2.251000000000000000e+03 1.218817707504409782e+02 6.044012752671076960e+00 -6.000888703372918798e+00
2.252000000000000000e+03 1.216311582738873938e+02 6.034960973139693152e+00 -6.057709741986072594e+00
2.253000000000000000e+03 1.213850996821239505e+02 6.025506595826406908e+00 -6.114166732174437513e+00
2.254000000000000000e+03 1.211443688474448948e+02 6.015655768752855792e+00 -6.170247095349949085e+00
2.255000000000000000e+03 1.209075119681157844e+02 6.005392241413527010e+00 -6.225915765225185083e+00
2.256000000000000000e+03 1.206760474143572424e+02 5.994729364781694159e+00 -6.281159753139131219e+00
2.257000000000000000e+03 1.204492658848512434e+02 5.983665522847579687e+00 -6.335943573379448246e+00
2.258000000000000000e+03 1.202272017492520462e+02 5.972198991038156990e+00 -6.390253808898740395e+00
2.259000000000000000e+03 1.200091473811198171e+02 5.960335366360217435e+00 -6.444061965360206479e+00
2.260000000000000000e+03 1.197958816663899597e+02 5.948080140909690172e+00 -6.497346752157201699e+00
2.261000000000000000e+03 1.195874415019302290e+02 5.935431275441187537e+00 -6.550086650193308380e+00
2.262000000000000000e+03 1.193831217992325406e+02 5.922408914741724040e+00 -6.602267336513368612e+00
2.263000000000000000e+03 1.191822183230058272e+02 5.909018247898015552e+00 -6.653859395672300892e+00
2.264000000000000000e+03 1.189862561995088441e+02 5.895249510353306022e+00 -6.704840601332306527e+00
2.265000000000000000e+03 1.187945329091592583e+02 5.881122556096590515e+00 -6.755188484573861452e+00
2.266000000000000000e+03 1.186070896287058360e+02 5.866627432971658784e+00 -6.804924900760844331e+00
2.267000000000000000e+03 1.184232255623767713e+02 5.851783811605961283e+00 -6.853937745988407215e+00
2.268000000000000000e+03 1.182429836120710434e+02 5.836581560743988817e+00 -6.902278088024606184e+00
2.269000000000000000e+03 1.180671503762643226e+02 5.821032747835425347e+00 -6.949885314348717813e+00
2.270000000000000000e+03 1.178950276424329502e+02 5.805141927764696064e+00 -6.996847121461608587e+00
2.271000000000000000e+03 1.177266608880575092e+02 5.788898716618478879e+00 -7.043028094467568501e+00
2.272000000000000000e+03 1.175620964398023176e+02 5.772314935535267644e+00 -7.088441121713280779e+00
2.273000000000000000e+03 1.174013814658544987e+02 5.755402327727574985e+00 -7.133098824930857340e+00
2.274000000000000000e+03 1.172438211312421572e+02 5.738150275472575501e+00 -7.176939272895772604e+00
2.275000000000000000e+03 1.170894642561175800e+02 5.720585228918943166e+00 -7.219974545595919224e+00
2.276000000000000000e+03 1.169391033017798804e+02 5.702703852897709424e+00 -7.262216447888848236e+00
2.277000000000000000e+03 1.167913030143038924e+02 5.684502742240354678e+00 -7.303602223148162764e+00
2.278000000000000000e+03 1.166468574160591771e+02 5.666008137047079174e+00 -7.344143117400593113e+00
2.279000000000000000e+03 1.165058184445713039e+02 5.647209069348720689e+00 -7.383850092934089560e+00
2.280000000000000000e+03 1.163682387640714495e+02 5.628116791667225449e+00 -7.422659541880848977e+00
2.281000000000000000e+03 1.162334289045496689e+02 5.608727636964978558e+00 -7.460507566778202815e+00
2.282000000000000000e+03 1.161014429034472784e+02 5.589060162037528201e+00 -7.497478544603426442e+00
2.283000000000000000e+03 1.159715926048434937e+02 5.569110578993779370e+00 -7.533582273267842133e+00
2.284000000000000000e+03 1.158454189664361849e+02 5.548882470178426729e+00 -7.568679685089160891e+00
2.285000000000000000e+03 1.157214921789628761e+02 5.528379361284080140e+00 -7.602854261254529789e+00
2.286000000000000000e+03 1.156006114737753308e+02 5.507612151105345966e+00 -7.636040611238605891e+00
2.287000000000000000e+03 1.154820909080273879e+02 5.486591684536455737e+00 -7.668321603729027380e+00
2.288000000000000000e+03 1.153659878281032576e+02 5.465306468814221219e+00 -7.699556946021139048e+00
2.289000000000000000e+03 1.152523599911301915e+02 5.443789529913516390e+00 -7.729828881939021734e+00
2.290000000000000000e+03 1.151412655198631541e+02 5.422029273540172944e+00 -7.759070771237233544e+00
2.291000000000000000e+03 1.150320200210673676e+02 5.400043769786713632e+00 -7.787364220542646542e+00
2.292000000000000000e+03 1.149254250427155455e+02 5.377836184145746934e+00 -7.814641946304899278e+00
2.293000000000000000e+03 1.148207966849286521e+02 5.355424491993018954e+00 -7.840836338802342986e+00
2.294000000000000000e+03 1.147181940552251689e+02 5.332804337890699742e+00 -7.866102309703338236e+00
2.295000000000000000e+03 1.146176763830295471e+02 5.309978750021701721e+00 -7.890223021166505646e+00
2.296000000000000000e+03 1.145185601337722119e+02 5.286965569557978917e+00 -7.913352718066562375e+00
2.297000000000000000e+03 1.144216474629201059e+02 5.263760309918936287e+00 -7.935422457269974750e+00
2.298000000000000000e+03 1.143262548249063997e+02 5.240373299530695306e+00 -7.956511522553258331e+00
2.299000000000000000e+03 1.142331842625796980e+02 5.216807397788466361e+00 -7.976476004621558147e+00
2.300000000000000000e+03 1.141410091819934394e+02 5.193072852782603555e+00 -7.995320216293221982e+00
2.301000000000000000e+03 1.140505313552834679e+02 5.169165012350058319e+00 -8.013196674997809410e+00
2.302000000000000000e+03 1.139618096583532605e+02 5.145108880419266839e+00 -8.029886070267741260e+00
2.303000000000000000e+03 1.138734170628951432e+02 5.120892277790454195e+00 -8.045614426444975820e+00
2.304000000000000000e+03 1.137876403941310315e+02 5.096532703375375561e+00 -8.060161714371636421e+00
2.305000000000000000e+03 1.137023091018351124e+02 5.072040193637579186e+00 -8.073678968524722777e+00
2.306000000000000000e+03 1.136182235688164894e+02 5.047409895486778098e+00 -8.086094017834261294e+00
2.307000000000000000e+03 1.135354408961535313e+02 5.022659209333623309e+00 -8.097408618775867595e+00
2.308000000000000000e+03 1.134532748658581909e+02 4.997790648706675221e+00 -8.107624171207620023e+00
2.309000000000000000e+03 1.133717815760561933e+02 4.972806698390621172e+00 -8.116741717977884463e+00
2.310000000000000000e+03 1.132917594087264064e+02 4.947724672638818433e+00 -8.124836228314833875e+00
2.311000000000000000e+03 1.132125204950979480e+02 4.922539575012357282e+00 -8.131833747494528808e+00
2.312000000000000000e+03 1.131333763590091337e+02 4.897268670153774650e+00 -8.137659964318157080e+00
2.313000000000000000e+03 1.130551235631850915e+02 4.871906915442161257e+00 -8.142463062395805196e+00
2.314000000000000000e+03 1.129778151833683353e+02 4.846478961288543275e+00 -8.146242303719356315e+00
2.315000000000000000e+03 1.129007607905402466e+02 4.820972297915274929e+00 -8.148848030061515146e+00
2.316000000000000000e+03 1.128240121062211756e+02 4.795404112529115359e+00 -8.150427365706073957e+00
2.317000000000000000e+03 1.127476201557147135e+02 4.769784149679653140e+00 -8.150904234962821349e+00
2.318000000000000000e+03 1.126716352593618069e+02 4.744107285107215688e+00 -8.150276498526954683e+00
2.319000000000000000e+03 1.125953641916982377e+02 4.718383241428529828e+00 -8.148615956143235195e+00
2.320000000000000000e+03 1.125195986835591810e+02 4.692621733805697914e+00 -8.145919782576486412e+00
2.321000000000000000e+03 1.124436440817530070e+02 4.666825044046867710e+00 -8.142110530892990639e+00
2.322000000000000000e+03 1.123675478565290575e+02 4.641010308185668620e+00 -8.137258986548664197e+00
2.323000000000000000e+03 1.122920996064433155e+02 4.615172377332051212e+00 -8.131361320753281774e+00
2.324000000000000000e+03 1.122158597254302492e+02 4.589328390444141981e+00 -8.124413378125742824e+00
2.325000000000000000e+03 1.121396164222462488e+02 4.563480635309596245e+00 -8.116484964619360198e+00
2.326000000000000000e+03 1.120626715565574187e+02 4.537646264735244905e+00 -8.107497001694291328e+00
2.327000000000000000e+03 1.119858119919535540e+02 4.511820157633409600e+00 -8.097444381748445608e+00
2.328000000000000000e+03 1.119083382702320790e+02 4.486026920352453651e+00 -8.086470256771582044e+00
2.329000000000000000e+03 1.118310359671070842e+02 4.460254034436594850e+00 -8.074494626196440095e+00
2.330000000000000000e+03 1.117524615336658655e+02 4.434526143065225412e+00 -8.061511476467062565e+00
2.331000000000000000e+03 1.116733993238094200e+02 4.408830770502943253e+00 -8.047588786773745895e+00
2.332000000000000000e+03 1.115938902718858543e+02 4.383185180211066623e+00 -8.032645684438287859e+00
2.333000000000000000e+03 1.115139747456194073e+02 4.357584379352227089e+00 -8.016749584954640184e+00
2.334000000000000000e+03 1.114329497288873370e+02 4.332045691835674894e+00 -7.999893347630578688e+00
2.335000000000000000e+03 1.113508545091990385e+02 4.306571619487606029e+00 -7.982069565336748163e+00
2.336000000000000000e+03 1.112677278594582049e+02 4.281157273290912002e+00 -7.963344854333195499e+00
2.337000000000000000e+03 1.111843508888714354e+02 4.255827517984037911e+00 -7.943711293644615701e+00
2.338000000000000000e+03 1.110992757175726666e+02 4.230570119704997190e+00 -7.923086431476777491e+00
2.339000000000000000e+03 1.110132825000949310e+02 4.205402603878794388e+00 -7.901610425658373238e+00
2.340000000000000000e+03 1.109264080969564930e+02 4.180335116131301376e+00 -7.879274632556122704e+00
2.341000000000000000e+03 1.108379460844946180e+02 4.155362996524877950e+00 -7.855995896981363913e+00
2.342000000000000000e+03 1.107486752677201878e+02 4.130496495457956385e+00 -7.831839409058775736e+00
2.343000000000000000e+03 1.106578883457595026e+02 4.105745919367246977e+00 -7.806870143522830041e+00
2.344000000000000000e+03 1.105656204200716672e+02 4.081106776327073860e+00 -7.781078582439156399e+00
2.345000000000000000e+03 1.104719061600236785e+02 4.056596919990299810e+00 -7.754380721335583537e+00
2.346000000000000000e+03 1.103775226358549730e+02 4.032204553210127607e+00 -7.726915209235319715e+00
2.347000000000000000e+03 1.102810179737619904e+02 4.007947656793610314e+00 -7.698597653544322128e+00
2.348000000000000000e+03 1.101831683584079400e+02 3.983821992874818640e+00 -7.669492043333235642e+00
2.349000000000000000e+03 1.100832638472897287e+02 3.959838248360322499e+00 -7.639587904456091927e+00
2.350000000000000000e+03 1.099820796974440213e+02 3.936007179788822530e+00 -7.608948872029562160e+00
2.351000000000000000e+03 1.098796478127558203e+02 3.912324755597488490e+00 -7.577489818095943797e+00
2.352000000000000000e+03 1.097752566308074336e+02 3.888794435087412626e+00 -7.545348192852388003e+00
2.353000000000000000e+03 1.096689368650899468e+02 3.865434605292692893e+00 -7.512438410052231674e+00
2.354000000000000000e+03 1.095607186767600894e+02 3.842241442695453646e+00 -7.478897579977079602e+00
2.355000000000000000e+03 1.094513744825318611e+02 3.819218627499147978e+00 -7.444565529561770312e+00
2.356000000000000000e+03 1.093394475850184051e+02 3.796384772716156597e+00 -7.409579074888383410e+00
2.357000000000000000e+03 1.092264519860899981e+02 3.773728854671543509e+00 -7.374000607983190569e+00
2.358000000000000000e+03 1.091109296727888989e+02 3.751269640282139495e+00 -7.337743817463956653e+00
2.359000000000000000e+03 1.089943932617871383e+02 3.728996260608060442e+00 -7.300870826547363635e+00
2.360000000000000000e+03 1.088753832818200777e+02 3.706920209539882993e+00 -7.263295062892460408e+00
2.361000000000000000e+03 1.087546679801205727e+02 3.685038202170888511e+00 -7.225226963335463992e+00
2.362000000000000000e+03 1.086315291074469940e+02 3.663369316566865930e+00 -7.186505425965254545e+00
2.363000000000000000e+03 1.085067332175112114e+02 3.641902995235483775e+00 -7.147266365134888666e+00
2.364000000000000000e+03 1.083795602856762912e+02 3.620643615059842890e+00 -7.107422730338655903e+00
2.365000000000000000e+03 1.082507750076275812e+02 3.599603058699695879e+00 -7.067110210542760562e+00
